postal_code,locality,municipality_code,municipality_name,county_code,county_name
19272,Sollentuna,,,,"Stockholms län"
19273,Sollentuna,,,,"Stockholms län"
19274,Sollentuna,,,,"Stockholms län"
19275,Sollentuna,,,,"Stockholms län"
19276,Sollentuna,,,,"Stockholms län"
19277,Sollentuna,,,,"Stockholms län"
19278,Sollentuna,,,,"Stockholms län"
19279,Sollentuna,,,,"Stockholms län"
19280,Sollentuna,,,,"Stockholms län"
19281,Sollentuna,,,,"Stockholms län"
19300,Sigtuna,,,,"Stockholms län"
19320,Sigtuna,,,,"Stockholms län"
19321,Sigtuna,,,,"Stockholms län"
19322,Sigtuna,,,,"Stockholms län"
19323,Sigtuna,,,,"Stockholms län"
19324,Sigtuna,,,,"Stockholms län"
19328,Sigtuna,,,,"Stockholms län"
19330,Sigtuna,,,,"Stockholms län"
19331,Sigtuna,,,,"Stockholms län"
19332,Sigtuna,,,,"Stockholms län"
19333,Sigtuna,,,,"Stockholms län"
19334,Sigtuna,,,,"Stockholms län"
19335,Sigtuna,,,,"Stockholms län"
19336,Sigtuna,,,,"Stockholms län"
19337,Sigtuna,,,,"Stockholms län"
19340,Sigtuna,,,,"Stockholms län"
19341,Sigtuna,,,,"Stockholms län"
19391,Sigtuna,,,,"Stockholms län"
19400,"Upplands Väsby",,,,"Stockholms län"
19402,"Upplands Väsby",,,,"Stockholms län"
19404,"Upplands Väsby",,,,"Stockholms län"
19405,"Upplands Väsby",,,,"Stockholms län"
19410,"Upplands Väsby",,,,"Stockholms län"
19417,"Upplands Väsby",,,,"Stockholms län"
19418,"Upplands Väsby",,,,"Stockholms län"
19419,"Upplands Väsby",,,,"Stockholms län"
19420,"Upplands Väsby",,,,"Stockholms län"
19421,"Upplands Väsby",,,,"Stockholms län"
19422,"Upplands Väsby",,,,"Stockholms län"
19423,"Upplands Väsby",,,,"Stockholms län"
19426,"Upplands Väsby",,,,"Stockholms län"
19427,"Upplands Väsby",,,,"Stockholms län"
19428,"Upplands Väsby",,,,"Stockholms län"
19429,"Upplands Väsby",,,,"Stockholms län"
19430,"Upplands Väsby",,,,"Stockholms län"
19431,"Upplands Väsby",,,,"Stockholms län"
19432,"Upplands Väsby",,,,"Stockholms län"
19433,"Upplands Väsby",,,,"Stockholms län"
19434,"Upplands Väsby",,,,"Stockholms län"
19435,"Upplands Väsby",,,,"Stockholms län"
19436,"Upplands Väsby",,,,"Stockholms län"
19437,"Upplands Väsby",,,,"Stockholms län"
19438,"Upplands Väsby",,,,"Stockholms län"
19439,"Upplands Väsby",,,,"Stockholms län"
19440,"Upplands Väsby",,,,"Stockholms län"
19441,"Upplands Väsby",,,,"Stockholms län"
19442,"Upplands Väsby",,,,"Stockholms län"
19443,"Upplands Väsby",,,,"Stockholms län"
19444,"Upplands Väsby",,,,"Stockholms län"
19445,"Upplands Väsby",,,,"Stockholms län"
19446,"Upplands Väsby",,,,"Stockholms län"
19447,"Upplands Väsby",,,,"Stockholms län"
19449,"Upplands Väsby",,,,"Stockholms län"
19451,"Upplands Väsby",,,,"Stockholms län"
19452,"Upplands Väsby",,,,"Stockholms län"
19453,"Upplands Väsby",,,,"Stockholms län"
19454,"Upplands Väsby",,,,"Stockholms län"
19455,"Upplands Väsby",,,,"Stockholms län"
19456,"Upplands Väsby",,,,"Stockholms län"
19457,"Upplands Väsby",,,,"Stockholms län"
19460,"Upplands Väsby",,,,"Stockholms län"
19461,"Upplands Väsby",,,,"Stockholms län"
19462,"Upplands Väsby",,,,"Stockholms län"
19463,"Upplands Väsby",,,,"Stockholms län"
19464,"Upplands Väsby",,,,"Stockholms län"
19465,"Upplands Väsby",,,,"Stockholms län"
19466,"Upplands Väsby",,,,"Stockholms län"
19467,"Upplands Väsby",,,,"Stockholms län"
19468,"Upplands Väsby",,,,"Stockholms län"
19469,"Upplands Väsby",,,,"Stockholms län"
19470,"Upplands Väsby",,,,"Stockholms län"
19471,"Upplands Väsby",,,,"Stockholms län"
19472,"Upplands Väsby",,,,"Stockholms län"
19473,"Upplands Väsby",,,,"Stockholms län"
19474,"Upplands Väsby",,,,"Stockholms län"
19475,"Upplands Väsby",,,,"Stockholms län"
19476,"Upplands Väsby",,,,"Stockholms län"
19477,"Upplands Väsby",,,,"Stockholms län"
19478,"Upplands Väsby",,,,"Stockholms län"
19479,"Upplands Väsby",,,,"Stockholms län"
19480,"Upplands Väsby",,,,"Stockholms län"
19481,"Upplands Väsby",,,,"Stockholms län"
19482,"Upplands Väsby",,,,"Stockholms län"
19483,"Upplands Väsby",,,,"Stockholms län"
19484,"Upplands Väsby",,,,"Stockholms län"
19486,"Upplands Väsby",,,,"Stockholms län"
19487,"Upplands Väsby",,,,"Stockholms län"
19488,"Upplands Väsby",,,,"Stockholms län"
19489,"Upplands Väsby",,,,"Stockholms län"
19491,"Upplands Väsby",,,,"Stockholms län"
19492,"Upplands Väsby",,,,"Stockholms län"
19498,"Upplands Väsby",,,,"Stockholms län"
19500,Märsta,,,,"Stockholms län"
19502,Märsta,,,,"Stockholms län"
19503,Märsta,,,,"Stockholms län"
19504,Rosersberg,,,,"Stockholms län"
19506,Märsta,,,,"Stockholms län"
19510,Märsta,,,,"Stockholms län"
19518,Märsta,,,,"Stockholms län"
19519,Märsta,,,,"Stockholms län"
19520,Märsta,,,,"Stockholms län"
19521,Märsta,,,,"Stockholms län"
19522,Märsta,,,,"Stockholms län"
19523,Märsta,,,,"Stockholms län"
19524,Märsta,,,,"Stockholms län"
19525,Märsta,,,,"Stockholms län"
19530,Märsta,,,,"Stockholms län"
19531,Märsta,,,,"Stockholms län"
19532,Märsta,,,,"Stockholms län"
19533,Märsta,,,,"Stockholms län"
19534,Märsta,,,,"Stockholms län"
19535,Märsta,,,,"Stockholms län"
19536,Märsta,,,,"Stockholms län"
19540,Märsta,,,,"Stockholms län"
19541,Märsta,,,,"Stockholms län"
19542,Märsta,,,,"Stockholms län"
19543,Märsta,,,,"Stockholms län"
19544,Märsta,,,,"Stockholms län"
19545,Märsta,,,,"Stockholms län"
19546,Märsta,,,,"Stockholms län"
19547,Märsta,,,,"Stockholms län"
19550,Märsta,,,,"Stockholms län"
19551,Märsta,,,,"Stockholms län"
19552,Märsta,,,,"Stockholms län"
19553,Märsta,,,,"Stockholms län"
19554,Märsta,,,,"Stockholms län"
19555,Märsta,,,,"Stockholms län"
19556,Märsta,,,,"Stockholms län"
19557,Märsta,,,,"Stockholms län"
19558,Märsta,,,,"Stockholms län"
19559,Märsta,,,,"Stockholms län"
19570,Rosersberg,,,,"Stockholms län"
19571,Rosersberg,,,,"Stockholms län"
19572,Rosersberg,,,,"Stockholms län"
19580,Märsta,,,,"Stockholms län"
19581,Märsta,,,,"Stockholms län"
19582,Märsta,,,,"Stockholms län"
19583,Märsta,,,,"Stockholms län"
19585,Märsta,,,,"Stockholms län"
19591,Märsta,,,,"Stockholms län"
19592,Märsta,,,,"Stockholms län"
19593,Märsta,,,,"Stockholms län"
19594,Märsta,,,,"Stockholms län"
19595,Rosersberg,,,,"Stockholms län"
19596,Rosersberg,,,,"Stockholms län"
19600,Kungsängen,,,,"Stockholms län"
19601,Kungsängen,,,,"Stockholms län"
19602,Kungsängen,,,,"Stockholms län"
19620,Kungsängen,,,,"Stockholms län"
19621,Kungsängen,,,,"Stockholms län"
19622,Kungsängen,,,,"Stockholms län"
19623,Kungsängen,,,,"Stockholms län"
19624,Kungsängen,,,,"Stockholms län"
19628,Kungsängen,,,,"Stockholms län"
19630,Kungsängen,,,,"Stockholms län"
19631,Kungsängen,,,,"Stockholms län"
19632,Kungsängen,,,,"Stockholms län"
19633,Kungsängen,,,,"Stockholms län"
19634,Kungsängen,,,,"Stockholms län"
19635,Kungsängen,,,,"Stockholms län"
19636,Kungsängen,,,,"Stockholms län"
19637,Kungsängen,,,,"Stockholms län"
19638,Kungsängen,,,,"Stockholms län"
19639,Kungsängen,,,,"Stockholms län"
19640,Kungsängen,,,,"Stockholms län"
19641,Kungsängen,,,,"Stockholms län"
19680,Kungsängen,,,,"Stockholms län"
19681,Kungsängen,,,,"Stockholms län"
19685,Kungsängen,,,,"Stockholms län"
19691,Kungsängen,,,,"Stockholms län"
19692,Kungsängen,,,,"Stockholms län"
19693,Kungsängen,,,,"Stockholms län"
19700,Bro,,,,"Stockholms län"
19720,Bro,,,,"Stockholms län"
19721,Bro,,,,"Stockholms län"
19722,Bro,,,,"Stockholms län"
19725,Bro,,,,"Stockholms län"
19730,Bro,,,,"Stockholms län"
19731,Bro,,,,"Stockholms län"
19732,Bro,,,,"Stockholms län"
19733,Bro,,,,"Stockholms län"
19734,Bro,,,,"Stockholms län"
19735,Bro,,,,"Stockholms län"
19736,Bro,,,,"Stockholms län"
19740,Bro,,,,"Stockholms län"
19791,Bro,,,,"Stockholms län"
19792,Bro,,,,"Stockholms län"
19793,Bro,,,,"Stockholms län"
76120,Norrtälje,,,,"Stockholms län"
76220,Rimbo,,,,"Stockholms län"
76320,Hallstavik,,,,"Stockholms län"
89054,Trehörningsjö,,,,"Västerbottens län"
91401,Nordmaling,,,,"Västerbottens län"
91421,Nordmaling,,,,"Västerbottens län"
91422,Nordmaling,,,,"Västerbottens län"
91429,Rundvik,,,,"Västerbottens län"
91431,Nordmaling,,,,"Västerbottens län"
91432,Nordmaling,,,,"Västerbottens län"
91433,Nordmaling,,,,"Västerbottens län"
91441,Rundvik,,,,"Västerbottens län"
91481,Nordmaling,,,,"Västerbottens län"
91490,Nordmaling,,,,"Västerbottens län"
91491,Nordmaling,,,,"Västerbottens län"
91492,Lögdeå,,,,"Västerbottens län"
91495,Gräsmyr,,,,"Västerbottens län"
91496,Håknäs,,,,"Västerbottens län"
91497,Hörnsjö,,,,"Västerbottens län"
91498,Nordmaling,,,,"Västerbottens län"
91493,Norrfors,,,,"Västerbottens län"
91494,Nyåker,,,,"Västerbottens län"
91601,Bjurholm,,,,"Västerbottens län"
91621,Bjurholm,,,,"Västerbottens län"
91631,Bjurholm,,,,"Västerbottens län"
91681,Bjurholm,,,,"Västerbottens län"
91691,Bjurholm,,,,"Västerbottens län"
91692,Bjurholm,,,,"Västerbottens län"
91693,Bjurholm,,,,"Västerbottens län"
81963,Hällnäs,,,,"Västerbottens län"
81964,Hällnäs,,,,"Västerbottens län"
81965,Hällnäs,,,,"Västerbottens län"
92201,Vindeln,,,,"Västerbottens län"
92221,Vindeln,,,,"Västerbottens län"
92231,Vindeln,,,,"Västerbottens län"
92232,Vindeln,,,,"Västerbottens län"
92273,Hällnäs,,,,"Västerbottens län"
92275,Åmsele,,,,"Västerbottens län"
92281,Vindeln,,,,"Västerbottens län"
92282,Vindeln,,,,"Västerbottens län"
92290,Vindeln,,,,"Västerbottens län"
92291,Vindeln,,,,"Västerbottens län"
92292,Vindeln,,,,"Västerbottens län"
92293,Vindeln,,,,"Västerbottens län"
92294,Tvärålund,,,,"Västerbottens län"
92295,Granö,,,,"Västerbottens län"
91501,Robertsfors,,,,"Västerbottens län"
91521,Robertsfors,,,,"Västerbottens län"
91523,Robertsfors,,,,"Västerbottens län"
91531,Robertsfors,,,,"Västerbottens län"
91532,Robertsfors,,,,"Västerbottens län"
91534,Ånäset,,,,"Västerbottens län"
91581,Robertsfors,,,,"Västerbottens län"
91591,Robertsfors,,,,"Västerbottens län"
91592,Robertsfors,,,,"Västerbottens län"
91593,Robertsfors,,,,"Västerbottens län"
91594,Ånäset,,,,"Västerbottens län"
91595,Ånäset,,,,"Västerbottens län"
91596,Flarken,,,,"Västerbottens län"
91893,Bygdeå,,,,"Västerbottens län"
91894,Bygdeå,,,,"Västerbottens län"
93501,Norsjö,,,,"Västerbottens län"
93521,Norsjö,,,,"Västerbottens län"
93531,Norsjö,,,,"Västerbottens län"
93532,Norsjö,,,,"Västerbottens län"
93581,Norsjö,,,,"Västerbottens län"
93591,Norsjö,,,,"Västerbottens län"
93592,Norsjö,,,,"Västerbottens län"
93593,Norsjö,,,,"Västerbottens län"
93070,Malå,,,,"Västerbottens län"
93071,Rentjärn,,,,"Västerbottens län"
93072,Adak,,,,"Västerbottens län"
93920,Malå,,,,"Västerbottens län"
93921,Malå,,,,"Västerbottens län"
93931,Malå,,,,"Västerbottens län"
93932,Malå,,,,"Västerbottens län"
93981,Malå,,,,"Västerbottens län"
93991,Rentjärn,,,,"Västerbottens län"
93992,Adak,,,,"Västerbottens län"
93993,Malå,,,,"Västerbottens län"
93994,Malå,,,,"Västerbottens län"
93995,Malå,,,,"Västerbottens län"
92051,Gunnarn,,,,"Västerbottens län"
92064,Tärnaby,,,,"Västerbottens län"
92066,Hemavan,,,,"Västerbottens län"
92301,Storuman,,,,"Västerbottens län"
92321,Storuman,,,,"Västerbottens län"
92322,Storuman,,,,"Västerbottens län"
92323,Storuman,,,,"Västerbottens län"
92324,Storuman,,,,"Västerbottens län"
92326,Storuman,,,,"Västerbottens län"
92331,Storuman,,,,"Västerbottens län"
92332,Storuman,,,,"Västerbottens län"
92341,Stensele,,,,"Västerbottens län"
92381,Storuman,,,,"Västerbottens län"
92394,Dikanäs,,,,"Västerbottens län"
92395,Kittelfjäll,,,,"Västerbottens län"
92396,Barsele,,,,"Västerbottens län"
92397,Slussfors,,,,"Västerbottens län"
92398,Storuman,,,,"Västerbottens län"
92399,Storuman,,,,"Västerbottens län"
92532,Tärnaby,,,,"Västerbottens län"
92593,Hemavan,,,,"Västerbottens län"
92070,Sorsele,,,,"Västerbottens län"
92072,Blattnicksele,,,,"Västerbottens län"
92073,Gargnäs,,,,"Västerbottens län"
92075,Ammarnäs,,,,"Västerbottens län"
92401,Sorsele,,,,"Västerbottens län"
92420,Sorsele,,,,"Västerbottens län"
92421,Sorsele,,,,"Västerbottens län"
92422,Ammarnäs,,,,"Västerbottens län"
92431,Sorsele,,,,"Västerbottens län"
92432,Sorsele,,,,"Västerbottens län"
92481,Sorsele,,,,"Västerbottens län"
92492,Blattnicksele,,,,"Västerbottens län"
92493,Gargnäs,,,,"Västerbottens län"
92494,Sorsele,,,,"Västerbottens län"
92495,Ammarnäs,,,,"Västerbottens län"
92498,Slagnäs,,,,"Västerbottens län"
83081,Norråker,,,,"Västerbottens län"
83391,Norråker,,,,"Västerbottens län"
91701,Dorotea,,,,"Västerbottens län"
91702,Högland,,,,"Västerbottens län"
91703,Risbäck,,,,"Västerbottens län"
91704,Borgafjäll,,,,"Västerbottens län"
91721,Dorotea,,,,"Västerbottens län"
91722,Dorotea,,,,"Västerbottens län"
91731,Dorotea,,,,"Västerbottens län"
91732,Dorotea,,,,"Västerbottens län"
91781,Dorotea,,,,"Västerbottens län"
91782,Dorotea,,,,"Västerbottens län"
91787,Dorotea,,,,"Västerbottens län"
91791,Dorotea,,,,"Västerbottens län"
91793,Lajksjöberg,,,,"Västerbottens län"
91794,Lavsjön,,,,"Västerbottens län"
91795,Svanavattnet,,,,"Västerbottens län"
91799,Dorotea,,,,"Västerbottens län"
91101,Vännäs,,,,"Västerbottens län"
91121,Vännäs,,,,"Västerbottens län"
91130,Vännäs,,,,"Västerbottens län"
91131,Vännäs,,,,"Västerbottens län"
91132,Vännäs,,,,"Västerbottens län"
91133,Vännäs,,,,"Västerbottens län"
91134,Vännäs,,,,"Västerbottens län"
91135,Vännäsby,,,,"Västerbottens län"
91136,Vännäsby,,,,"Västerbottens län"
91181,Vännäs,,,,"Västerbottens län"
91182,Vännäs,,,,"Västerbottens län"
91191,Vännäs,,,,"Västerbottens län"
91192,Vännäs,,,,"Västerbottens län"
91193,Vännäs,,,,"Västerbottens län"
91194,Vännäs,,,,"Västerbottens län"
91088,Marsfjäll,,,,"Västerbottens län"
91094,Dikanäs,,,,"Västerbottens län"
91201,Vilhelmina,,,,"Västerbottens län"
91221,Vilhelmina,,,,"Västerbottens län"
91222,Vilhelmina,,,,"Västerbottens län"
91223,Vilhelmina,,,,"Västerbottens län"
91224,Vilhelmina,,,,"Västerbottens län"
91231,Vilhelmina,,,,"Västerbottens län"
91232,Vilhelmina,,,,"Västerbottens län"
91233,Vilhelmina,,,,"Västerbottens län"
91234,Vilhelmina,,,,"Västerbottens län"
91270,Marsfjäll,,,,"Västerbottens län"
91281,Vilhelmina,,,,"Västerbottens län"
91290,Vilhelmina,,,,"Västerbottens län"
91291,Vilhelmina,,,,"Västerbottens län"
91292,Vilhelmina,,,,"Västerbottens län"
91293,Vilhelmina,,,,"Västerbottens län"
91294,Latikberg,,,,"Västerbottens län"
91295,Storseleby,,,,"Västerbottens län"
91297,Malgomaj,,,,"Västerbottens län"
91298,Klimpfjäll,,,,"Västerbottens län"
91299,Vilhelmina,,,,"Västerbottens län"
89599,Solberg,,,,"Västerbottens län"
91050,Fredrika,,,,"Västerbottens län"
91052,Långbäcken,,,,"Västerbottens län"
91060,Åsele,,,,"Västerbottens län"
91063,Hällaström,,,,"Västerbottens län"
91901,Åsele,,,,"Västerbottens län"
91920,Åsele,,,,"Västerbottens län"
91921,Åsele,,,,"Västerbottens län"
91931,Åsele,,,,"Västerbottens län"
91932,Åsele,,,,"Västerbottens län"
91985,Åsele,,,,"Västerbottens län"
91991,Åsele,,,,"Västerbottens län"
91992,Åsele,,,,"Västerbottens län"
91993,Fredrika,,,,"Västerbottens län"
91994,Hällaström,,,,"Västerbottens län"
91995,Långbäcken,,,,"Västerbottens län"
90001,Umeå,,,,"Västerbottens län"
90002,Umeå,,,,"Västerbottens län"
90100,Umeå,,,,"Västerbottens län"
90101,Umeå,,,,"Västerbottens län"
90102,Umeå,,,,"Västerbottens län"
90103,Umeå,,,,"Västerbottens län"
90104,Umeå,,,,"Västerbottens län"
90105,Umeå,,,,"Västerbottens län"
90106,Umeå,,,,"Västerbottens län"
90107,Umeå,,,,"Västerbottens län"
90108,Umeå,,,,"Västerbottens län"
90109,Umeå,,,,"Västerbottens län"
90110,Umeå,,,,"Västerbottens län"
90119,Umeå,,,,"Västerbottens län"
90120,Umeå,,,,"Västerbottens län"
90121,Umeå,,,,"Västerbottens län"
90122,Umeå,,,,"Västerbottens län"
90123,Umeå,,,,"Västerbottens län"
90124,Umeå,,,,"Västerbottens län"
90125,Umeå,,,,"Västerbottens län"
90130,Umeå,,,,"Västerbottens län"
90131,Umeå,,,,"Västerbottens län"
90132,Umeå,,,,"Västerbottens län"
90133,Umeå,,,,"Västerbottens län"
90137,Umeå,,,,"Västerbottens län"
90170,Umeå,,,,"Västerbottens län"
90171,Umeå,,,,"Västerbottens län"
90172,Umeå,,,,"Västerbottens län"
90173,Umeå,,,,"Västerbottens län"
90174,Umeå,,,,"Västerbottens län"
90175,Umeå,,,,"Västerbottens län"
90176,Umeå,,,,"Västerbottens län"
90177,Umeå,,,,"Västerbottens län"
90178,Umeå,,,,"Västerbottens län"
90179,Umeå,,,,"Västerbottens län"
90180,Umeå,,,,"Västerbottens län"
90181,Umeå,,,,"Västerbottens län"
90182,Umeå,,,,"Västerbottens län"
90183,Umeå,,,,"Västerbottens län"
90184,Umeå,,,,"Västerbottens län"
90185,Umeå,,,,"Västerbottens län"
90186,Umeå,,,,"Västerbottens län"
90187,Umeå,,,,"Västerbottens län"
90188,Umeå,,,,"Västerbottens län"
90189,Umeå,,,,"Västerbottens län"
90300,Umeå,,,,"Västerbottens län"
90301,Umeå,,,,"Västerbottens län"
90302,Umeå,,,,"Västerbottens län"
90303,Umeå,,,,"Västerbottens län"
90304,Umeå,,,,"Västerbottens län"
90310,Umeå,,,,"Västerbottens län"
90311,Umeå,,,,"Västerbottens län"
90313,Umeå,,,,"Västerbottens län"
90314,Umeå,,,,"Västerbottens län"
90320,Umeå,,,,"Västerbottens län"
90321,Umeå,,,,"Västerbottens län"
90322,Umeå,,,,"Västerbottens län"
90323,Umeå,,,,"Västerbottens län"
90325,Umeå,,,,"Västerbottens län"
90326,Umeå,,,,"Västerbottens län"
90327,Umeå,,,,"Västerbottens län"
90328,Umeå,,,,"Västerbottens län"
90329,Umeå,,,,"Västerbottens län"
90330,Umeå,,,,"Västerbottens län"
90331,Umeå,,,,"Västerbottens län"
90332,Umeå,,,,"Västerbottens län"
90333,Umeå,,,,"Västerbottens län"
90334,Umeå,,,,"Västerbottens län"
90335,Umeå,,,,"Västerbottens län"
90336,Umeå,,,,"Västerbottens län"
90337,Umeå,,,,"Västerbottens län"
90338,Umeå,,,,"Västerbottens län"
90339,Umeå,,,,"Västerbottens län"
90342,Umeå,,,,"Västerbottens län"
90343,Umeå,,,,"Västerbottens län"
90344,Umeå,,,,"Västerbottens län"
90345,Umeå,,,,"Västerbottens län"
90346,Umeå,,,,"Västerbottens län"
90347,Umeå,,,,"Västerbottens län"
90351,Umeå,,,,"Västerbottens län"
90352,Umeå,,,,"Västerbottens län"
90353,Umeå,,,,"Västerbottens län"
90354,Umeå,,,,"Västerbottens län"
90355,Umeå,,,,"Västerbottens län"
90360,Umeå,,,,"Västerbottens län"
90361,Umeå,,,,"Västerbottens län"
90362,Umeå,,,,"Västerbottens län"
90363,Umeå,,,,"Västerbottens län"
90364,Umeå,,,,"Västerbottens län"
90365,Umeå,,,,"Västerbottens län"
90400,Umeå,,,,"Västerbottens län"
90401,Umeå,,,,"Västerbottens län"
90402,Umeå,,,,"Västerbottens län"
90403,Umeå,,,,"Västerbottens län"
90404,Umeå,,,,"Västerbottens län"
90405,Umeå,,,,"Västerbottens län"
90406,Umeå,,,,"Västerbottens län"
90420,Umeå,,,,"Västerbottens län"
90421,Umeå,,,,"Västerbottens län"
90422,Umeå,,,,"Västerbottens län"
90426,Umeå,,,,"Västerbottens län"
90431,Umeå,,,,"Västerbottens län"
90432,Umeå,,,,"Västerbottens län"
90433,Umeå,,,,"Västerbottens län"
90434,Umeå,,,,"Västerbottens län"
90435,Umeå,,,,"Västerbottens län"
90436,Umeå,,,,"Västerbottens län"
90440,Röbäck,,,,"Västerbottens län"
90441,Röbäck,,,,"Västerbottens län"
90500,Umeå,,,,"Västerbottens län"
90521,Hörnefors,,,,"Västerbottens län"
90531,Hörnefors,,,,"Västerbottens län"
90532,Hörnefors,,,,"Västerbottens län"
90571,Hörnefors,,,,"Västerbottens län"
90572,Hörnefors,,,,"Västerbottens län"
90580,Umeå,,,,"Västerbottens län"
90581,Umeå,,,,"Västerbottens län"
90582,Umeå,,,,"Västerbottens län"
90583,Umeå,,,,"Västerbottens län"
90586,Umeå,,,,"Västerbottens län"
90587,Umeå,,,,"Västerbottens län"
90588,Umeå,,,,"Västerbottens län"
90591,Umeå,,,,"Västerbottens län"
90592,Umeå,,,,"Västerbottens län"
90593,Umeå,,,,"Västerbottens län"
90594,Umeå,,,,"Västerbottens län"
90595,Umeå,,,,"Västerbottens län"
90596,Umeå,,,,"Västerbottens län"
90600,Umeå,,,,"Västerbottens län"
90602,Umeå,,,,"Västerbottens län"
90603,Umeå,,,,"Västerbottens län"
90604,Umeå,,,,"Västerbottens län"
90605,Umeå,,,,"Västerbottens län"
90612,Umeå,,,,"Västerbottens län"
90613,Umeå,,,,"Västerbottens län"
90615,Umeå,,,,"Västerbottens län"
90620,Umeå,,,,"Västerbottens län"
90621,Umeå,,,,"Västerbottens län"
90622,Umeå,,,,"Västerbottens län"
90624,Umeå,,,,"Västerbottens län"
90625,Umeå,,,,"Västerbottens län"
90626,Umeå,,,,"Västerbottens län"
90627,Umeå,,,,"Västerbottens län"
90628,Umeå,,,,"Västerbottens län"
90629,Umeå,,,,"Västerbottens län"
90630,Umeå,,,,"Västerbottens län"
90637,Umeå,,,,"Västerbottens län"
